Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
10.11.2023;17:00;17:15;15.836,75;11.436,25;0,5
10.11.2023;17:15;17:30;15.889,75;11.466,25;0,5
10.11.2023;17:30;17:45;15.788,75;11.293;1,5
10.11.2023;17:45;18:00;15.809,5;11.192,75;1,5
10.11.2023;18:00;18:15;15.689;11.026,5;1,5
10.11.2023;18:15;18:30;15.693,25;11.061,75;1,75
10.11.2023;18:30;18:45;15.624;11.056,25;1,5
10.11.2023;18:45;19:00;15.627,25;11.120,75;1,5
10.11.2023;19:00;19:15;15.531,5;11.110,25;1,75
10.11.2023;19:15;19:30;15.358,5;10.976;7,25
10.11.2023;19:30;19:45;15.237,25;10.913;23,75
10.11.2023;19:45;20:00;14.974,5;10.710,25;23,75
10.11.2023;20:00;20:15;14.770,5;10.552,75;3,75
10.11.2023;20:15;20:30;14.403,5;10.296,25;2,5
10.11.2023;20:30;20:45;14.152,75;10.077;2,75
10.11.2023;20:45;21:00;13.963;9.928;14,5
10.11.2023;21:00;21:15;13.798,5;9.835,25;13,75
10.11.2023;21:15;21:30;13.585,25;9.714,5;14,25
10.11.2023;21:30;21:45;13.305;9.532;18,5
10.11.2023;21:45;22:00;13.076;9.362,5;92,25
10.11.2023;22:00;22:15;12.938,5;9.300;50
10.11.2023;22:15;22:30;12.786,5;9.223,75;5,25
10.11.2023;22:30;22:45;12.656;9.169,75;5
10.11.2023;22:45;23:00;12.477;9.056,5;19,5
10.11.2023;23:00;23:15;12.160;8.736;36,75
10.11.2023;23:15;23:30;12.005,75;8.535,5;62,5
10.11.2023;23:30;23:45;11.815,5;8.381;107,75
10.11.2023;23:45;00:00;11.695,5;8.338,25;187,5
11.11.2023;00:00;00:15;11.528,75;8.204,75;209,25
11.11.2023;00:15;00:30;11.428,5;8.111,75;253,25
11.11.2023;00:30;00:45;11.238;7.947;443
11.11.2023;00:45;01:00;11.101;7.800,5;503,75
11.11.2023;01:00;01:15;10.888;7.539,25;658,25
11.11.2023;01:15;01:30;10.680,75;7.207,25;788
11.11.2023;01:30;01:45;10.655;7.175,75;807,5
11.11.2023;01:45;02:00;10.608;7.174,25;938,25
11.11.2023;02:00;02:15;10.527,5;7.173,25;1.009,25
11.11.2023;02:15;02:30;10.457,75;7.109,5;1.032,25
11.11.2023;02:30;02:45;10.410,75;7.025;1.065,25
11.11.2023;02:45;03:00;10.319,5;6.876;1.104,25
11.11.2023;03:00;03:15;10.310,5;6.813;1.057
11.11.2023;03:15;03:30;10.380,75;6.930,25;1.164
11.11.2023;03:30;03:45;10.403,25;6.960,75;1.201,5
11.11.2023;03:45;04:00;10.476,25;7.004,75;1.290,25
11.11.2023;04:00;04:15;10.484,25;7.006,5;1.297,25
11.11.2023;04:15;04:30;10.390,5;6.909;1.349,75
11.11.2023;04:30;04:45;10.434,75;6.916,75;1.330,25
11.11.2023;04:45;05:00;10.447,75;6.903,75;1.309,5
11.11.2023;05:00;05:15;10.465,25;6.867;1.177,75
11.11.2023;05:15;05:30;10.380,75;6.733;1.226,5
11.11.2023;05:30;05:45;10.330,25;6.608,75;1.219
11.11.2023;05:45;06:00;10.406,25;6.670;1.108,5
11.11.2023;06:00;06:15;10.489,25;6.630,25;712
11.11.2023;06:15;06:30;10.617,5;6.737,25;575
11.11.2023;06:30;06:45;10.785,75;6.847,5;500,75
11.11.2023;06:45;07:00;10.884,5;6.928,75;520,5
11.11.2023;07:00;07:15;11.254,75;7.378;306
11.11.2023;07:15;07:30;11.381,25;7.538,5;232
11.11.2023;07:30;07:45;11.632,75;7.635;24,5
11.11.2023;07:45;08:00;11.811,25;7.711,75;28,75
11.11.2023;08:00;08:15;12.140;7.966,25;5,75
11.11.2023;08:15;08:30;12.280,25;7.983,25;3,75
11.11.2023;08:30;08:45;12.534,75;8.011,25;3,75
11.11.2023;08:45;09:00;12.764,75;8.011,25;3,75
11.11.2023;09:00;09:15;12.917,75;7.892,5;39
11.11.2023;09:15;09:30;13.175;7.898,25;68,75
11.11.2023;09:30;09:45;13.220;7.824,25;152,75
11.11.2023;09:45;10:00;13.331,5;7.782,75;245,75
11.11.2023;10:00;10:15;13.455,25;7.786,5;115,25
11.11.2023;10:15;10:30;13.513,5;7.715,75;130,5
11.11.2023;10:30;10:45;13.732,75;7.851,5;145,25
11.11.2023;10:45;11:00;13.839;7.883,5;212,75
11.11.2023;11:00;11:15;13.867,75;7.806;246
11.11.2023;11:15;11:30;13.948,5;7.840,75;368,75
11.11.2023;11:30;11:45;13.995;7.885,75;368,75
11.11.2023;11:45;12:00;13.920,5;7.747,5;382,5
11.11.2023;12:00;12:15;13.852,5;7.605,75;314
11.11.2023;12:15;12:30;13.855,5;7.457,75;300,75
11.11.2023;12:30;12:45;13.861,75;7.382,5;306,75
11.11.2023;12:45;13:00;13.699,5;7.250,75;481,25
11.11.2023;13:00;13:15;13.533,75;7.132,75;660,25
11.11.2023;13:15;13:30;13.376,75;7.095,5;696
11.11.2023;13:30;13:45;13.178,75;7.131,5;699
11.11.2023;13:45;14:00;13.051;7.205,25;619,5
11.11.2023;14:00;14:15;12.992,5;7.374,25;435,25
11.11.2023;14:15;14:30;12.953,5;7.539,5;306
11.11.2023;14:30;14:45;12.937,75;7.806,25;140,25
11.11.2023;14:45;15:00;12.837,75;7.991;117,5
11.11.2023;15:00;15:15;12.950;8.419,5;179,25
11.11.2023;15:15;15:30;12.930,5;8.722,25;28,5
11.11.2023;15:30;15:45;12.822,5;8.971;7,25
11.11.2023;15:45;16:00;12.742,5;9.149,25;6,75
11.11.2023;16:00;16:15;12.882,75;9.426,75;4,75
11.11.2023;16:15;16:30;12.961,75;9.571;4,5
11.11.2023;16:30;16:45;13.071,25;9.704,75;3,5
11.11.2023;16:45;17:00;13.273,5;9.907,75;4
11.11.2023;17:00;17:15;13.544,25;10.097,5;3,75
11.11.2023;17:15;17:30;13.691,5;10.201,75;3,5
11.11.2023;17:30;17:45;13.820,5;10.328,75;3,5
11.11.2023;17:45;18:00;13.909,5;10.448,75;2,75
11.11.2023;18:00;18:15;13.858;10.386,5;2,75
11.11.2023;18:15;18:30;13.842,75;10.293;2,75
11.11.2023;18:30;18:45;13.717,25;10.143;2,75
11.11.2023;18:45;19:00;13.649,5;10.076;3
11.11.2023;19:00;19:15;13.540,5;9.972,75;2,75
11.11.2023;19:15;19:30;13.356,25;9.767,25;17,25
11.11.2023;19:30;19:45;13.156,25;9.552,5;68
11.11.2023;19:45;20:00;12.984,75;9.387;71,5
11.11.2023;20:00;20:15;12.783,75;9.170,5;82
11.11.2023;20:15;20:30;12.475,5;8.853,5;131,5
11.11.2023;20:30;20:45;12.411;8.841,5;113
11.11.2023;20:45;21:00;12.292,5;8.802,5;94,5
11.11.2023;21:00;21:15;12.205,5;8.767,5;32,25
11.11.2023;21:15;21:30;12.126,5;8.777,75;20
11.11.2023;21:30;21:45;12.033,5;8.817,75;33,75
11.11.2023;21:45;22:00;11.846;8.738;49,75
11.11.2023;22:00;22:15;11.856,25;8.841,75;18,25
11.11.2023;22:15;22:30;11.700,75;8.782;15,75
11.11.2023;22:30;22:45;11.480,25;8.655,25;15,5
11.11.2023;22:45;23:00;11.342,25;8.614,5;15,5
11.11.2023;23:00;23:15;11.188;8.516,5;7
11.11.2023;23:15;23:30;11.005,25;8.410,25;4,75
11.11.2023;23:30;23:45;10.788;8.260;38,25
11.11.2023;23:45;00:00;10.653,25;8.183;111,75
12.11.2023;00:00;00:15;10.572,5;8.133;217,5
12.11.2023;00:15;00:30;10.463,75;8.049,5;263,75
12.11.2023;00:30;00:45;10.321,25;7.969,5;377,25
12.11.2023;00:45;01:00;10.164,25;7.845,75;443,5
12.11.2023;01:00;01:15;9.966;7.678,75;777,75
12.11.2023;01:15;01:30;9.836,5;7.560;847,25
12.11.2023;01:30;01:45;9.832,25;7.540,5;846
12.11.2023;01:45;02:00;9.696,25;7.420,5;991,75
12.11.2023;02:00;02:15;9.640,5;7.363,75;1.174,5
12.11.2023;02:15;02:30;9.634,25;7.399;1.214,75
12.11.2023;02:30;02:45;9.557,5;7.395,5;1.224,5
12.11.2023;02:45;03:00;9.542,5;7.434,25;1.233,25
12.11.2023;03:00;03:15;9.536;7.408,25;1.202,5
12.11.2023;03:15;03:30;9.550,75;7.489,5;1.131
12.11.2023;03:30;03:45;9.516,75;7.503,5;1.139,25
12.11.2023;03:45;04:00;9.578;7.553,75;1.118,25
12.11.2023;04:00;04:15;9.668;7.609;1.049,25
12.11.2023;04:15;04:30;9.676;7.732,25;1.081,25
12.11.2023;04:30;04:45;9.715,25;7.872,75;1.096,5
12.11.2023;04:45;05:00;9.653,75;7.822,25;1.062
12.11.2023;05:00;05:15;9.703,5;7.879,5;925,75
12.11.2023;05:15;05:30;9.630,25;7.802,25;965
12.11.2023;05:30;05:45;9.687,25;7.865,25;942
12.11.2023;05:45;06:00;9.729;7.916,5;893,25
12.11.2023;06:00;06:15;9.743,25;7.960;858,75
12.11.2023;06:15;06:30;9.698,5;7.873,75;777
12.11.2023;06:30;06:45;9.797,25;7.966,25;609,5
12.11.2023;06:45;07:00;9.875;8.158,5;552
12.11.2023;07:00;07:15;9.995;8.358;365,75
12.11.2023;07:15;07:30;10.001,75;8.409;250,5
12.11.2023;07:30;07:45;10.073,75;8.495,5;222,5
12.11.2023;07:45;08:00;10.317;8.600,5;213,25
12.11.2023;08:00;08:15;10.606,25;8.769,25;235,5
12.11.2023;08:15;08:30;10.819,25;8.855,75;204
12.11.2023;08:30;08:45;11.152,25;8.999;123
12.11.2023;08:45;09:00;11.323,75;8.981,25;119
12.11.2023;09:00;09:15;11.607,5;9.046,5;64,5
12.11.2023;09:15;09:30;11.814,5;8.984;93,25
12.11.2023;09:30;09:45;11.937,5;8.940,75;88,25
12.11.2023;09:45;10:00;12.086;8.929,5;86,75
12.11.2023;10:00;10:15;12.361;8.999,75;234,5
12.11.2023;10:15;10:30;12.571;9.003,25;353
12.11.2023;10:30;10:45;12.683,75;8.948,5;269,5
12.11.2023;10:45;11:00;12.762,75;8.929;192,5
12.11.2023;11:00;11:15;12.868,25;8.949,25;131
12.11.2023;11:15;11:30;12.935,75;8.878,25;127,5
12.11.2023;11:30;11:45;13.043,5;8.880,25;110
12.11.2023;11:45;12:00;13.069,25;8.936,5;125,25
12.11.2023;12:00;12:15;13.152,25;9.081,5;142,75
12.11.2023;12:15;12:30;13.017,25;9.036,75;145,5
12.11.2023;12:30;12:45;12.954,5;9.142;143,75
12.11.2023;12:45;13:00;12.792,25;9.130,25;157,75
12.11.2023;13:00;13:15;12.713,25;9.221,25;215,25
12.11.2023;13:15;13:30;12.614,75;9.298;258,75
12.11.2023;13:30;13:45;12.467,75;9.342,5;285
12.11.2023;13:45;14:00;12.336;9.395;257,25
12.11.2023;14:00;14:15;12.429,75;9.710;80,5
12.11.2023;14:15;14:30;12.362;9.846,5;71,5
12.11.2023;14:30;14:45;12.249,75;9.942,25;67,75
12.11.2023;14:45;15:00;12.224,5;10.160,5;66
12.11.2023;15:00;15:15;12.321,75;10.457,75;43,75
12.11.2023;15:15;15:30;12.242,75;10.541,25;6,75
12.11.2023;15:30;15:45;12.138;10.604;5,5
12.11.2023;15:45;16:00;12.168,75;10.743,75;5,75
12.11.2023;16:00;16:15;12.294,5;10.893;57,75
12.11.2023;16:15;16:30;12.337,5;10.914,25;46,75
12.11.2023;16:30;16:45;12.589,25;11.090,75;3,25
12.11.2023;16:45;17:00;12.893;11.365,25;2,75
12.11.2023;17:00;17:15;13.152,25;11.501,25;2,5
12.11.2023;17:15;17:30;13.364,5;11.613,75;2,5
12.11.2023;17:30;17:45;13.463,75;11.670,25;2,5
12.11.2023;17:45;18:00;13.509;11.698,25;3
12.11.2023;18:00;18:15;13.553,5;11.696,25;3
12.11.2023;18:15;18:30;13.468,75;11.540,75;3
12.11.2023;18:30;18:45;13.454,75;11.483,75;3
12.11.2023;18:45;19:00;13.331;11.367,5;3,5
12.11.2023;19:00;19:15;13.283,75;11.239,75;3,75
12.11.2023;19:15;19:30;13.219,5;11.085,25;3,75
12.11.2023;19:30;19:45;13.062,25;10.936,5;13,75
12.11.2023;19:45;20:00;12.903,75;10.772,5;14
12.11.2023;20:00;20:15;12.718;10.528,5;3,5
12.11.2023;20:15;20:30;12.540,25;10.280,25;3,25
12.11.2023;20:30;20:45;12.360;10.043,25;3,25
12.11.2023;20:45;21:00;12.285,5;9.963,25;3,25
12.11.2023;21:00;21:15;12.255,25;9.957,25;22,25
12.11.2023;21:15;21:30;12.209,5;9.940,5;11,25
12.11.2023;21:30;21:45;12.099;9.816,25;45,75
12.11.2023;21:45;22:00;12.045,75;9.737,25;144,25
12.11.2023;22:00;22:15;11.920,25;9.622;49
12.11.2023;22:15;22:30;11.935,75;9.603,75;42,75
12.11.2023;22:30;22:45;11.833,25;9.447,5;42,75
12.11.2023;22:45;23:00;11.763,5;9.356;55
12.11.2023;23:00;23:15;11.505,75;9.135,5;40,25
12.11.2023;23:15;23:30;11.309,25;8.967;119,5
12.11.2023;23:30;23:45;11.147,75;8.773,75;139,5
12.11.2023;23:45;00:00;10.994,5;8.639,75;207
13.11.2023;00:00;00:15;10.834;8.474,75;321,5
13.11.2023;00:15;00:30;10.693,5;8.357;445,25
13.11.2023;00:30;00:45;10.652,75;8.340;649,75
13.11.2023;00:45;01:00;10.506;8.261,75;693,25
13.11.2023;01:00;01:15;10.307,25;8.046,25;713
13.11.2023;01:15;01:30;10.271,5;8.036,75;725,5
13.11.2023;01:30;01:45;10.297;8.097,75;704,5
13.11.2023;01:45;02:00;10.154,75;8.002;766,25
13.11.2023;02:00;02:15;9.918,25;7.862;782,75
13.11.2023;02:15;02:30;9.958,75;7.949,75;815
13.11.2023;02:30;02:45;10.019;8.070,5;825
13.11.2023;02:45;03:00;10.012,25;8.089,5;847,25
13.11.2023;03:00;03:15;10.052,5;8.071,5;985,5
13.11.2023;03:15;03:30;10.068,5;8.068;909,5
13.11.2023;03:30;03:45;10.150,25;8.121;945,25
13.11.2023;03:45;04:00;10.158;8.042,25;954,75
13.11.2023;04:00;04:15;10.321;8.127,5;1.002,5
13.11.2023;04:15;04:30;10.329,25;8.078;969,25
13.11.2023;04:30;04:45;10.490;8.196;854,25
13.11.2023;04:45;05:00;10.629;8.301,75;747
13.11.2023;05:00;05:15;10.984,25;8.590,25;422,5
13.11.2023;05:15;05:30;11.138,75;8.693,25;344,25
13.11.2023;05:30;05:45;11.524,75;9.022;87,5
13.11.2023;05:45;06:00;11.930;9.281,25;8,5
13.11.2023;06:00;06:15;12.736,5;9.946,25;46,25
13.11.2023;06:15;06:30;13.347,75;10.523;3,25
13.11.2023;06:30;06:45;13.916;11.092;1,25
13.11.2023;06:45;07:00;14.358,75;11.502,5;0,75
13.11.2023;07:00;07:15;14.837,75;11.978,5;0,5
13.11.2023;07:15;07:30;15.090,25;12.170,25;0,25
13.11.2023;07:30;07:45;15.244,5;12.277,5;0,25
13.11.2023;07:45;08:00;15.489,5;12.489,5;0,25
13.11.2023;08:00;08:15;15.770,25;12.669,75;0,25
13.11.2023;08:15;08:30;15.982,5;12.713,5;0,5
13.11.2023;08:30;08:45;16.191,75;12.745,25;1,5
13.11.2023;08:45;09:00;16.235,25;12.602,75;1,5
13.11.2023;09:00;09:15;16.097,75;12.246,25;0,75
13.11.2023;09:15;09:30;16.261,75;12.284;0,5
13.11.2023;09:30;09:45;16.326,5;12.202,25;1,25
13.11.2023;09:45;10:00;16.387,5;12.034,25;1,75
13.11.2023;10:00;10:15;16.507,75;11.889;2
13.11.2023;10:15;10:30;16.518;11.664,75;2
13.11.2023;10:30;10:45;16.566,5;11.547,25;1,75
13.11.2023;10:45;11:00;16.614,25;11.466,5;1,75
13.11.2023;11:00;11:15;16.803,5;11.570,75;1,75
13.11.2023;11:15;11:30;16.918,5;11.578;3,75
13.11.2023;11:30;11:45;16.964,5;11.438,5;3,5
13.11.2023;11:45;12:00;17.091,5;11.437,5;3,5
13.11.2023;12:00;12:15;16.958,25;11.091;2
13.11.2023;12:15;12:30;17.060,5;10.987,25;2,5
13.11.2023;12:30;12:45;17.128,75;10.840,5;4
13.11.2023;12:45;13:00;17.112;10.619,5;54,25
13.11.2023;13:00;13:15;17.110,75;10.336;3,25
13.11.2023;13:15;13:30;17.035;9.996,25;2,5
13.11.2023;13:30;13:45;16.887,5;9.628,25;24
13.11.2023;13:45;14:00;16.767,75;9.278,25;131,75
13.11.2023;14:00;14:15;16.775,25;9.004,25;50
13.11.2023;14:15;14:30;16.792;8.776;110,5
13.11.2023;14:30;14:45;16.786,25;8.535,25;263
13.11.2023;14:45;15:00;16.769,25;8.410;307,75
13.11.2023;15:00;15:15;16.627,5;8.154;74
13.11.2023;15:15;15:30;16.519;7.801,5;102,25
13.11.2023;15:30;15:45;16.563,5;7.748,25;126,75
13.11.2023;15:45;16:00;16.488,5;7.583;89
13.11.2023;16:00;16:15;16.570,25;7.545,25;26
13.11.2023;16:15;16:30;16.674,5;7.515,75;37,25
13.11.2023;16:30;16:45;16.691,5;7.423,75;36
13.11.2023;16:45;17:00;16.823,5;7.345,75;47
13.11.2023;17:00;17:15;17.010,75;7.334,75;39,75
13.11.2023;17:15;17:30;17.131,5;7.190,5;26,25
13.11.2023;17:30;17:45;17.059,5;7.012;54,5
13.11.2023;17:45;18:00;16.985;6.946,25;89,25
13.11.2023;18:00;18:15;16.903,75;7.022,75;17,25
13.11.2023;18:15;18:30;16.704;6.896,75;27,5
13.11.2023;18:30;18:45;16.565,5;6.770,25;9,75
13.11.2023;18:45;19:00;16.412,5;6.702;14
13.11.2023;19:00;19:15;16.430,75;6.667,25;22,25
13.11.2023;19:15;19:30;16.495;6.511;55,5
13.11.2023;19:30;19:45;16.374,75;6.352;85,5
13.11.2023;19:45;20:00;16.091,25;6.130;209,5
13.11.2023;20:00;20:15;15.790;5.731,5;182
13.11.2023;20:15;20:30;15.417;5.335,25;202
13.11.2023;20:30;20:45;15.295,75;5.050,25;339,25
13.11.2023;20:45;21:00;15.194,75;4.913;440,75
13.11.2023;21:00;21:15;15.052,25;4.652;314,5
13.11.2023;21:15;21:30;14.808,25;4.352;436,25
13.11.2023;21:30;21:45;14.513;3.962,75;562,5
13.11.2023;21:45;22:00;14.355,5;3.820,75;662,75
13.11.2023;22:00;22:15;14.143,5;3.751;401
13.11.2023;22:15;22:30;13.934,5;3.483,25;351
13.11.2023;22:30;22:45;13.780,75;3.282,25;422,75
13.11.2023;22:45;23:00;13.543,75;3.105,5;522,5
13.11.2023;23:00;23:15;13.167,25;2.703,75;699
13.11.2023;23:15;23:30;13.100;2.462,75;835,75
13.11.2023;23:30;23:45;12.988;2.290,5;962,75
