Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
05.11.2023;19:45;20:00;13.147,5;4.076,25;217
05.11.2023;20:00;20:15;12.985,75;3.788,75;15,5
05.11.2023;20:15;20:30;12.737,5;3.382;81,5
05.11.2023;20:30;20:45;12.646,5;3.178,5;126,5
05.11.2023;20:45;21:00;12.499,75;2.986,25;258,25
05.11.2023;21:00;21:15;12.588;2.780,5;62,25
05.11.2023;21:15;21:30;12.496;2.436,75;106,25
05.11.2023;21:30;21:45;12.341,75;2.201,75;391,5
05.11.2023;21:45;22:00;12.344,5;2.124,5;518,75
05.11.2023;22:00;22:15;12.296;2.133;371,75
05.11.2023;22:15;22:30;12.343,25;1.996,5;502,25
05.11.2023;22:30;22:45;12.246,75;1.826,25;611,75
05.11.2023;22:45;23:00;12.171;1.746,25;808,75
05.11.2023;23:00;23:15;11.981;1.645,75;1.036
05.11.2023;23:15;23:30;11.850,25;1.436,75;1.330
05.11.2023;23:30;23:45;11.866,5;1.275;1.433,75
05.11.2023;23:45;00:00;11.734;1.068,75;1.483,25
06.11.2023;00:00;00:15;11.514;786,75;1.280,75
06.11.2023;00:15;00:30;11.427;605;1.446
06.11.2023;00:30;00:45;11.369;619,75;1.524,25
06.11.2023;00:45;01:00;11.259,5;535;1.547
06.11.2023;01:00;01:15;11.242,25;506,25;1.436,25
06.11.2023;01:15;01:30;11.107,25;372,75;1.451,5
06.11.2023;01:30;01:45;11.083,25;434,75;1.461,5
06.11.2023;01:45;02:00;11.035;467,75;1.478,25
06.11.2023;02:00;02:15;10.892,25;408,25;1.468,5
06.11.2023;02:15;02:30;10.915,75;479,25;1.495,25
06.11.2023;02:30;02:45;10.907,25;470,75;1.483,75
06.11.2023;02:45;03:00;10.882,5;446,5;1.504,75
06.11.2023;03:00;03:15;11.006,25;454,25;1.482,25
06.11.2023;03:15;03:30;11.047;386,5;1.483,25
06.11.2023;03:30;03:45;10.993,5;367,25;1.444,25
06.11.2023;03:45;04:00;11.107,25;503,75;1.414
06.11.2023;04:00;04:15;11.223,25;662,5;1.370
06.11.2023;04:15;04:30;11.161,75;776,75;1.343,25
06.11.2023;04:30;04:45;11.395,5;1.165,5;1.188,75
06.11.2023;04:45;05:00;11.477,75;1.399,75;1.139,5
06.11.2023;05:00;05:15;11.866,5;1.707,25;1.183,25
06.11.2023;05:15;05:30;12.103;1.938;1.078
06.11.2023;05:30;05:45;12.357,75;2.272,25;887,5
06.11.2023;05:45;06:00;12.796,25;2.763,5;620,5
06.11.2023;06:00;06:15;13.732,75;3.616,25;637,5
06.11.2023;06:15;06:30;14.360,75;4.244;123
06.11.2023;06:30;06:45;14.854,75;4.882,75;36,5
06.11.2023;06:45;07:00;15.169,25;5.387,25;17,5
06.11.2023;07:00;07:15;15.517;5.628,25;27
06.11.2023;07:15;07:30;15.791,5;5.876,5;10,5
06.11.2023;07:30;07:45;15.954,75;5.967,75;10
06.11.2023;07:45;08:00;15.991;5.946,75;42
06.11.2023;08:00;08:15;16.350,25;6.189;12
06.11.2023;08:15;08:30;16.490,5;6.043;2
06.11.2023;08:30;08:45;16.695,5;5.910;20,5
06.11.2023;08:45;09:00;16.733;5.634,5;126,5
06.11.2023;09:00;09:15;16.744,75;5.371;50,5
06.11.2023;09:15;09:30;16.741;4.877,5;104,5
06.11.2023;09:30;09:45;16.793,25;4.538,25;312,25
06.11.2023;09:45;10:00;16.937,75;4.382,5;506,75
06.11.2023;10:00;10:15;16.843,5;4.009,25;341
06.11.2023;10:15;10:30;16.798,25;3.731;339
06.11.2023;10:30;10:45;16.733;3.542,5;546,75
06.11.2023;10:45;11:00;16.899;3.616,75;630,5
06.11.2023;11:00;11:15;16.989,75;3.665,75;622,75
06.11.2023;11:15;11:30;17.062;3.661,25;573,5
06.11.2023;11:30;11:45;17.313,5;3.882,25;488
06.11.2023;11:45;12:00;17.163,5;3.825;465,5
06.11.2023;12:00;12:15;17.098,5;3.954,25;376,25
06.11.2023;12:15;12:30;16.917,25;3.873,25;343,25
06.11.2023;12:30;12:45;16.773,75;3.877,25;253,75
06.11.2023;12:45;13:00;16.832;4.152,25;190,25
06.11.2023;13:00;13:15;16.947,25;4.579,5;562,25
06.11.2023;13:15;13:30;16.874;4.808,25;533,5
06.11.2023;13:30;13:45;16.637,25;4.872,5;434,25
06.11.2023;13:45;14:00;16.479,75;5.017,5;266,5
06.11.2023;14:00;14:15;16.304,75;5.230,5;251,25
06.11.2023;14:15;14:30;16.236;5.554;147
06.11.2023;14:30;14:45;16.140,75;5.920,75;67,5
06.11.2023;14:45;15:00;16.093,5;6.407,25;64
06.11.2023;15:00;15:15;16.039;6.666,5;145,5
06.11.2023;15:15;15:30;16.076,75;7.026,75;52,25
06.11.2023;15:30;15:45;16.109;7.421;3,25
06.11.2023;15:45;16:00;16.057;7.710;3,25
06.11.2023;16:00;16:15;16.092;8.006,5;2,25
06.11.2023;16:15;16:30;16.115,75;8.203,75;1,75
06.11.2023;16:30;16:45;16.129,5;8.323,25;0,75
06.11.2023;16:45;17:00;16.278,5;8.458,25;1
06.11.2023;17:00;17:15;16.556,25;8.777,75;1,75
06.11.2023;17:15;17:30;16.811,25;8.924,5;1
06.11.2023;17:30;17:45;16.940,25;8.935,75;0,75
06.11.2023;17:45;18:00;17.007,25;8.821,5;1,5
06.11.2023;18:00;18:15;16.938,75;8.552,75;2,25
06.11.2023;18:15;18:30;16.797;8.338,5;2,25
06.11.2023;18:30;18:45;16.763;8.274,25;2
06.11.2023;18:45;19:00;16.718,5;8.203,25;2,75
06.11.2023;19:00;19:15;16.630,25;7.993;2,75
06.11.2023;19:15;19:30;16.521,5;7.807;2
06.11.2023;19:30;19:45;16.526;7.681,75;2,75
06.11.2023;19:45;20:00;16.386,5;7.490,75;3,25
06.11.2023;20:00;20:15;16.098,25;7.105,75;3,75
06.11.2023;20:15;20:30;15.843,5;6.837;6,5
06.11.2023;20:30;20:45;15.624,25;6.621,5;16,25
06.11.2023;20:45;21:00;15.339;6.351,25;10,75
06.11.2023;21:00;21:15;15.168,75;6.106,25;12
06.11.2023;21:15;21:30;14.889,5;5.718,75;35,75
06.11.2023;21:30;21:45;14.714,25;5.435,5;70,25
06.11.2023;21:45;22:00;14.536,75;5.237;348,25
06.11.2023;22:00;22:15;14.408,5;5.266,5;218,25
06.11.2023;22:15;22:30;14.146;5.034,5;299,75
06.11.2023;22:30;22:45;13.883,75;4.760;586
06.11.2023;22:45;23:00;13.622,75;4.590;590,75
06.11.2023;23:00;23:15;13.505,75;4.615,5;498
06.11.2023;23:15;23:30;13.265,25;4.473,75;409,75
06.11.2023;23:30;23:45;13.105,5;4.358,25;553,5
06.11.2023;23:45;00:00;12.887,25;4.300,75;680,25
07.11.2023;00:00;00:15;12.439,5;3.831;528
07.11.2023;00:15;00:30;12.360,25;3.764;689,5
07.11.2023;00:30;00:45;12.160,25;3.693,25;1.010,5
07.11.2023;00:45;01:00;11.919,75;3.562,75;1.049,75
07.11.2023;01:00;01:15;11.789,25;3.651,25;903
07.11.2023;01:15;01:30;11.643,75;3.461,5;1.015,75
07.11.2023;01:30;01:45;11.641;3.454,75;1.112
07.11.2023;01:45;02:00;11.620;3.460,25;1.165,75
07.11.2023;02:00;02:15;11.528,75;3.421,5;1.286,25
07.11.2023;02:15;02:30;11.525,75;3.431,5;1.352,25
07.11.2023;02:30;02:45;11.549,5;3.479,5;1.414
07.11.2023;02:45;03:00;11.538,75;3.512,75;1.526,75
07.11.2023;03:00;03:15;11.600;3.623,75;1.542,25
07.11.2023;03:15;03:30;11.638,25;3.721,25;1.549
07.11.2023;03:30;03:45;11.678;3.844,25;1.502
07.11.2023;03:45;04:00;11.691,25;3.955,75;1.462,25
07.11.2023;04:00;04:15;11.841;4.107,5;1.461,75
07.11.2023;04:15;04:30;11.952;4.235,5;1.444,5
07.11.2023;04:30;04:45;12.106;4.415,5;1.275,75
07.11.2023;04:45;05:00;12.225,5;4.559,75;1.202
07.11.2023;05:00;05:15;12.477;4.845;1.015,5
07.11.2023;05:15;05:30;12.594,75;4.981;967,25
07.11.2023;05:30;05:45;12.939,5;5.336,75;703,25
07.11.2023;05:45;06:00;13.319,25;5.700,75;562
07.11.2023;06:00;06:15;14.226,75;6.503,25;360,25
07.11.2023;06:15;06:30;14.634,5;7.077,25;66,5
07.11.2023;06:30;06:45;15.067,25;7.657,25;3,5
07.11.2023;06:45;07:00;15.370,5;8.113;2,75
07.11.2023;07:00;07:15;15.712,25;8.395,5;1,75
07.11.2023;07:15;07:30;15.888,75;8.569,5;1,5
07.11.2023;07:30;07:45;16.139,75;8.701;1,5
07.11.2023;07:45;08:00;16.173;8.473,5;2,25
07.11.2023;08:00;08:15;16.413,5;8.454,75;2,25
07.11.2023;08:15;08:30;16.643;8.527;2,5
07.11.2023;08:30;08:45;16.740;8.490;54,5
07.11.2023;08:45;09:00;16.803,5;8.279,5;126,5
07.11.2023;09:00;09:15;16.832,25;8.018,5;100
07.11.2023;09:15;09:30;16.946;7.836,25;53,75
07.11.2023;09:30;09:45;17.010,25;7.704,25;54,75
07.11.2023;09:45;10:00;17.109,5;7.593,25;124
07.11.2023;10:00;10:15;17.061,25;7.532,5;295,25
07.11.2023;10:15;10:30;17.061,25;7.329,25;375,75
07.11.2023;10:30;10:45;17.169,25;7.275;359
07.11.2023;10:45;11:00;17.223;7.207,25;445
07.11.2023;11:00;11:15;17.095,5;7.003;489,25
07.11.2023;11:15;11:30;17.046,75;6.902,25;470
07.11.2023;11:30;11:45;17.105,25;7.057,5;475
07.11.2023;11:45;12:00;17.205,25;7.172,75;514,75
07.11.2023;12:00;12:15;17.174,25;7.099;543,5
07.11.2023;12:15;12:30;17.205,75;7.195,25;457
07.11.2023;12:30;12:45;17.154,5;7.341;423,25
07.11.2023;12:45;13:00;17.075,25;7.416;411,75
07.11.2023;13:00;13:15;16.852,25;7.391,75;188
07.11.2023;13:15;13:30;16.756,5;7.544,5;66,75
07.11.2023;13:30;13:45;16.457,25;7.457,25;20,75
07.11.2023;13:45;14:00;16.269,25;7.401,75;45,25
07.11.2023;14:00;14:15;16.154,25;7.611,75;342,5
07.11.2023;14:15;14:30;16.074,75;7.890;171,25
07.11.2023;14:30;14:45;16.170,5;8.128,25;81,25
07.11.2023;14:45;15:00;16.293;8.466,5;5,25
07.11.2023;15:00;15:15;16.360,5;8.845,5;4,25
07.11.2023;15:15;15:30;16.272,5;9.147,75;4,5
07.11.2023;15:30;15:45;16.080,5;9.335,75;4
07.11.2023;15:45;16:00;15.898,25;9.391,75;3
07.11.2023;16:00;16:15;15.888,25;9.506;3
07.11.2023;16:15;16:30;15.936,5;9.677,25;1,75
07.11.2023;16:30;16:45;16.095,5;9.858,75;1
07.11.2023;16:45;17:00;16.188;9.846,25;0,75
07.11.2023;17:00;17:15;16.487,25;9.959,25;1
07.11.2023;17:15;17:30;16.597,75;9.932,25;1,75
07.11.2023;17:30;17:45;16.753,5;10.006;2
07.11.2023;17:45;18:00;16.764,5;10.028,25;2
07.11.2023;18:00;18:15;16.790,5;9.853;2
07.11.2023;18:15;18:30;16.760,25;9.592,5;2
07.11.2023;18:30;18:45;16.729;9.368,5;2
07.11.2023;18:45;19:00;16.621,25;9.250,5;1,75
07.11.2023;19:00;19:15;16.426,25;8.979,5;1,75
07.11.2023;19:15;19:30;16.299;8.740,75;1,75
07.11.2023;19:30;19:45;16.265;8.581,5;1,75
07.11.2023;19:45;20:00;16.157,25;8.379,5;1,75
07.11.2023;20:00;20:15;16.005,75;8.087,25;1,5
07.11.2023;20:15;20:30;15.777;7.741,25;2,25
07.11.2023;20:30;20:45;15.405;7.322,25;2,25
07.11.2023;20:45;21:00;15.217;7.140,5;2,75
07.11.2023;21:00;21:15;15.012;7.104,5;6
07.11.2023;21:15;21:30;14.769,25;6.865,5;8,25
07.11.2023;21:30;21:45;14.436,25;6.420,75;35,25
07.11.2023;21:45;22:00;14.168,75;6.101;198
07.11.2023;22:00;22:15;14.013,75;5.951;34,75
07.11.2023;22:15;22:30;13.854;5.737,75;16,25
07.11.2023;22:30;22:45;13.576;5.444,5;35
07.11.2023;22:45;23:00;13.550,75;5.399,5;151,75
07.11.2023;23:00;23:15;13.293,75;5.091,25;154
07.11.2023;23:15;23:30;13.149,75;4.948;196,5
07.11.2023;23:30;23:45;12.964,75;4.825,5;315,25
07.11.2023;23:45;00:00;12.782;4.699,75;600,75
08.11.2023;00:00;00:15;12.527,25;4.439,5;797,75
08.11.2023;00:15;00:30;12.390;4.226,75;952,5
08.11.2023;00:30;00:45;12.233;3.995,75;1.233
08.11.2023;00:45;01:00;12.079;3.761,75;1.476
08.11.2023;01:00;01:15;11.965;3.569,25;1.333,25
08.11.2023;01:15;01:30;11.997,75;3.664,75;1.351
08.11.2023;01:30;01:45;11.895,5;3.629,5;1.335,5
08.11.2023;01:45;02:00;11.787,25;3.440,25;1.376
08.11.2023;02:00;02:15;11.719;3.422,75;1.434,75
08.11.2023;02:15;02:30;11.737,25;3.382,5;1.546
08.11.2023;02:30;02:45;11.801,5;3.297,5;1.549,75
08.11.2023;02:45;03:00;11.822,25;3.256,25;1.585,75
08.11.2023;03:00;03:15;11.782,25;3.278,5;1.482
08.11.2023;03:15;03:30;11.732,25;3.278,25;1.371,75
08.11.2023;03:30;03:45;11.748,75;3.276;1.403,25
08.11.2023;03:45;04:00;11.722,25;3.270;1.383
08.11.2023;04:00;04:15;11.872;3.294,25;1.391,5
08.11.2023;04:15;04:30;12.025;3.446,75;1.376,5
08.11.2023;04:30;04:45;12.163;3.569;1.250,75
08.11.2023;04:45;05:00;12.332,25;3.807;1.103
08.11.2023;05:00;05:15;12.743;4.120,25;1.184
08.11.2023;05:15;05:30;12.968,75;4.371,25;1.164,25
08.11.2023;05:30;05:45;13.243,25;4.708,5;870,5
08.11.2023;05:45;06:00;13.501,75;4.995,75;685,25
08.11.2023;06:00;06:15;14.154,75;5.590,5;863,5
08.11.2023;06:15;06:30;14.723;6.215,75;418,75
08.11.2023;06:30;06:45;15.079,5;6.671,75;187,75
08.11.2023;06:45;07:00;15.427;7.058,5;51
08.11.2023;07:00;07:15;15.882;7.582;22,75
08.11.2023;07:15;07:30;16.219;7.845;5,5
08.11.2023;07:30;07:45;16.501;8.035,25;1,75
08.11.2023;07:45;08:00;16.582,5;7.961,5;2
08.11.2023;08:00;08:15;16.819,5;8.042;2
08.11.2023;08:15;08:30;16.965;8.092,75;2
08.11.2023;08:30;08:45;17.076,25;7.937,25;2,25
08.11.2023;08:45;09:00;17.097,25;7.666,5;32
08.11.2023;09:00;09:15;16.956,75;7.295,5;12,75
08.11.2023;09:15;09:30;16.987,25;7.090;4
08.11.2023;09:30;09:45;16.975;6.817;15
08.11.2023;09:45;10:00;17.086,25;6.713,5;138
08.11.2023;10:00;10:15;17.082;6.487,5;136,75
08.11.2023;10:15;10:30;17.098,5;6.236,5;283,75
08.11.2023;10:30;10:45;17.131,25;6.025,25;434,75
08.11.2023;10:45;11:00;17.117,25;5.788,75;597,25
08.11.2023;11:00;11:15;17.116;5.545,25;643,5
08.11.2023;11:15;11:30;17.121,5;5.389,75;690,75
08.11.2023;11:30;11:45;17.131,5;5.259;812
08.11.2023;11:45;12:00;17.166,5;5.188,5;881
08.11.2023;12:00;12:15;17.132;5.133,75;740
08.11.2023;12:15;12:30;17.182;5.210;907,75
08.11.2023;12:30;12:45;17.146,75;5.289,5;891
08.11.2023;12:45;13:00;17.041,75;5.373,25;835
08.11.2023;13:00;13:15;16.983,5;5.507,5;600,25
08.11.2023;13:15;13:30;16.804,75;5.515,5;479,5
08.11.2023;13:30;13:45;16.651;5.653,5;470,5
08.11.2023;13:45;14:00;16.538,25;5.776,5;434
08.11.2023;14:00;14:15;16.560,5;6.007,75;724,75
08.11.2023;14:15;14:30;16.475,25;6.316;578,25
08.11.2023;14:30;14:45;16.352,25;6.665,75;334,75
08.11.2023;14:45;15:00;16.323,25;7.063,75;183,25
08.11.2023;15:00;15:15;16.434;7.594,5;229
08.11.2023;15:15;15:30;16.364,5;7.978,5;75,5
08.11.2023;15:30;15:45;16.182,25;8.246,75;7
08.11.2023;15:45;16:00;16.077;8.452,5;1,25
08.11.2023;16:00;16:15;16.078,25;8.677,25;1
08.11.2023;16:15;16:30;16.019,5;8.808,25;1,25
08.11.2023;16:30;16:45;16.208,25;9.004;1,25
08.11.2023;16:45;17:00;16.422,75;9.105,5;0,75
08.11.2023;17:00;17:15;16.715,25;9.175,5;10,25
08.11.2023;17:15;17:30;16.997,75;9.236;0,75
08.11.2023;17:30;17:45;17.146,5;9.146;0,5
08.11.2023;17:45;18:00;17.173,75;8.984,5;0,5
08.11.2023;18:00;18:15;17.131,25;8.787;0,5
08.11.2023;18:15;18:30;17.039,75;8.575,25;0,5
08.11.2023;18:30;18:45;16.969;8.435;0,5
08.11.2023;18:45;19:00;16.898;8.249,25;0,5
08.11.2023;19:00;19:15;16.846,75;8.093,5;0,5
08.11.2023;19:15;19:30;16.794,75;7.917;2
08.11.2023;19:30;19:45;16.721;7.688;14,25
08.11.2023;19:45;20:00;16.637;7.540,5;65,75
08.11.2023;20:00;20:15;16.355,5;7.287,25;19
08.11.2023;20:15;20:30;16.177,5;7.075,5;14,25
08.11.2023;20:30;20:45;15.954,25;6.820,25;70,75
08.11.2023;20:45;21:00;15.687,75;6.517,25;124,25
08.11.2023;21:00;21:15;15.365,25;6.153;37,75
08.11.2023;21:15;21:30;15.173,75;5.928,75;34,75
08.11.2023;21:30;21:45;14.819,5;5.584,5;204
08.11.2023;21:45;22:00;14.644,5;5.454,75;380,5
08.11.2023;22:00;22:15;14.433,25;5.470,5;203,5
08.11.2023;22:15;22:30;14.217,5;5.280;232,5
08.11.2023;22:30;22:45;14.024,5;5.068;241,75
08.11.2023;22:45;23:00;13.833;4.874,25;424,75
08.11.2023;23:00;23:15;13.527,25;4.681,25;639,25
08.11.2023;23:15;23:30;13.375,75;4.561,75;738,75
08.11.2023;23:30;23:45;13.196,5;4.477,25;826,5
08.11.2023;23:45;00:00;13.031;4.441,25;890,75
09.11.2023;00:00;00:15;12.835;4.392,75;1.109
09.11.2023;00:15;00:30;12.674,25;4.338,75;1.124
09.11.2023;00:30;00:45;12.401;4.122;1.310
09.11.2023;00:45;01:00;12.201,25;4.186;1.247,25
09.11.2023;01:00;01:15;12.097,5;4.157;1.182
09.11.2023;01:15;01:30;11.998,25;4.125,25;1.217
09.11.2023;01:30;01:45;11.876,75;4.114,75;1.219
09.11.2023;01:45;02:00;11.815;4.123,75;1.234,5
09.11.2023;02:00;02:15;11.785,5;4.120,5;1.220,75
09.11.2023;02:15;02:30;11.723,75;4.089;1.257,75
09.11.2023;02:30;02:45;11.659,75;4.213,5;1.228,75
09.11.2023;02:45;03:00;11.665,25;4.249,5;1.176
09.11.2023;03:00;03:15;11.687;4.218;1.234,25
09.11.2023;03:15;03:30;11.643,25;4.180,75;1.201,5
09.11.2023;03:30;03:45;11.651;4.227,5;1.215,5
09.11.2023;03:45;04:00;11.685;4.277;1.232,25
09.11.2023;04:00;04:15;11.720,75;4.356,5;1.230,75
09.11.2023;04:15;04:30;11.742;4.408;1.137,5
09.11.2023;04:30;04:45;11.854;4.546,25;1.135,25
09.11.2023;04:45;05:00;11.989,5;4.662,25;1.067,5
09.11.2023;05:00;05:15;12.341,25;5.034;1.038,25
09.11.2023;05:15;05:30;12.506,25;5.240;959,25
09.11.2023;05:30;05:45;12.824,5;5.595,75;780,75
09.11.2023;05:45;06:00;13.256,25;6.028;363,5
09.11.2023;06:00;06:15;14.013,75;6.686;381,75
09.11.2023;06:15;06:30;14.384;7.075;171
09.11.2023;06:30;06:45;14.815;7.491,25;30,5
09.11.2023;06:45;07:00;15.214;7.871,5;6
09.11.2023;07:00;07:15;15.588,25;8.205,5;72,75
09.11.2023;07:15;07:30;15.823;8.410,5;66
09.11.2023;07:30;07:45;16.098;8.560,5;42
09.11.2023;07:45;08:00;16.274,25;8.616;42
09.11.2023;08:00;08:15;16.454,5;8.626,5;80,75
09.11.2023;08:15;08:30;16.670,75;8.721,25;17,25
09.11.2023;08:30;08:45;16.811,75;8.791;45,25
09.11.2023;08:45;09:00;16.818;8.681,75;48,5
09.11.2023;09:00;09:15;16.711,75;8.535,25;6,5
09.11.2023;09:15;09:30;16.744,75;8.456,25;44,25
09.11.2023;09:30;09:45;16.818,25;8.392;64
09.11.2023;09:45;10:00;16.939,75;8.432,75;106,25
09.11.2023;10:00;10:15;17.142,5;8.540,25;78,5
09.11.2023;10:15;10:30;17.168,5;8.597,25;101,75
09.11.2023;10:30;10:45;17.180;8.650,5;100
09.11.2023;10:45;11:00;17.291,75;8.768;127
09.11.2023;11:00;11:15;17.392,75;8.966,75;111,25
09.11.2023;11:15;11:30;17.282,25;8.878,75;147,25
09.11.2023;11:30;11:45;17.234,25;8.930,75;126
09.11.2023;11:45;12:00;17.134,75;8.952,75;130,5
09.11.2023;12:00;12:15;17.124,5;8.851,25;104
09.11.2023;12:15;12:30;17.043,75;8.878,5;117,25
09.11.2023;12:30;12:45;16.980,75;8.877;96,75
09.11.2023;12:45;13:00;16.898,25;8.815,25;90,25
09.11.2023;13:00;13:15;16.919,75;8.972,75;156,25
09.11.2023;13:15;13:30;16.816,5;8.959,25;198,5
09.11.2023;13:30;13:45;16.580,25;8.810,5;225,75
09.11.2023;13:45;14:00;16.411;8.765,5;296,5
09.11.2023;14:00;14:15;16.315,25;8.771,5;305,5
09.11.2023;14:15;14:30;16.176,5;8.880,75;172,75
09.11.2023;14:30;14:45;16.253;9.320;133,75
09.11.2023;14:45;15:00;16.190,5;9.600,5;68,75
09.11.2023;15:00;15:15;16.266,5;9.867,75;92
09.11.2023;15:15;15:30;16.195;9.995;28,75
09.11.2023;15:30;15:45;16.215,75;10.203,5;4,75
09.11.2023;15:45;16:00;16.089,5;10.112,75;10,5
09.11.2023;16:00;16:15;16.075;10.121,5;10
09.11.2023;16:15;16:30;16.194,25;10.219,25;2,75
09.11.2023;16:30;16:45;16.276,5;10.285,75;3
09.11.2023;16:45;17:00;16.492,25;10.365;2,5
09.11.2023;17:00;17:15;16.618,25;10.426,25;3,25
09.11.2023;17:15;17:30;16.856,75;10.541,75;2,75
09.11.2023;17:30;17:45;16.898,25;10.395,5;2,75
09.11.2023;17:45;18:00;16.765,5;10.105,25;2,5
09.11.2023;18:00;18:15;16.688;9.944,5;4
09.11.2023;18:15;18:30;16.629,75;9.775,5;4,5
09.11.2023;18:30;18:45;16.608,5;9.583,25;17,75
09.11.2023;18:45;19:00;16.528,5;9.309,5;120,25
09.11.2023;19:00;19:15;16.485;9.003;78,25
09.11.2023;19:15;19:30;16.455,25;8.852,5;95,75
09.11.2023;19:30;19:45;16.344;8.693,5;125,5
09.11.2023;19:45;20:00;16.167,75;8.479,75;175,5
09.11.2023;20:00;20:15;15.991,5;8.296,25;27
09.11.2023;20:15;20:30;15.724,5;8.062,25;67
09.11.2023;20:30;20:45;15.473,25;7.849;57
09.11.2023;20:45;21:00;15.306,25;7.544,75;82,25
09.11.2023;21:00;21:15;14.997,75;7.178,25;38,75
09.11.2023;21:15;21:30;14.820,25;7.016,25;41,75
09.11.2023;21:30;21:45;14.626,25;6.799;102,25
09.11.2023;21:45;22:00;14.388;6.529,5;299,5
09.11.2023;22:00;22:15;14.191,75;6.346,5;277,25
09.11.2023;22:15;22:30;13.998,5;6.185,75;313,5
09.11.2023;22:30;22:45;13.642,5;5.818,5;451,5
09.11.2023;22:45;23:00;13.480,5;5.775;585
09.11.2023;23:00;23:15;13.134;5.504,5;614,5
09.11.2023;23:15;23:30;12.900,5;5.302,5;785,25
09.11.2023;23:30;23:45;12.643;5.189,5;836,75
09.11.2023;23:45;00:00;12.506,25;5.251;851,5
10.11.2023;00:00;00:15;12.472,25;5.288,5;1.011,25
10.11.2023;00:15;00:30;12.370,25;5.238;1.069,25
10.11.2023;00:30;00:45;12.170;5.092,75;1.141,25
10.11.2023;00:45;01:00;11.975,25;4.940,5;1.234,75
10.11.2023;01:00;01:15;11.765,75;4.835,75;1.194,25
10.11.2023;01:15;01:30;11.667,75;4.751,5;1.210,5
10.11.2023;01:30;01:45;11.526,5;4.622,25;1.374,5
10.11.2023;01:45;02:00;11.546;4.599,25;1.416,5
10.11.2023;02:00;02:15;11.509,75;4.617,5;1.323,75
10.11.2023;02:15;02:30;11.411;4.561,25;1.349,5
10.11.2023;02:30;02:45;11.439,25;4.516,75;1.398,75
10.11.2023;02:45;03:00;11.484,25;4.559;1.405
10.11.2023;03:00;03:15;11.467,75;4.525,75;1.409,25
10.11.2023;03:15;03:30;11.452,75;4.526,75;1.448,25
10.11.2023;03:30;03:45;11.503;4.658;1.424
10.11.2023;03:45;04:00;11.525,5;4.698,5;1.426,75
10.11.2023;04:00;04:15;11.613,25;4.850,25;1.344,75
10.11.2023;04:15;04:30;11.734,75;5.033,5;1.312,5
10.11.2023;04:30;04:45;11.788,25;5.084,75;1.242,5
10.11.2023;04:45;05:00;11.953,25;5.246,25;1.113,25
10.11.2023;05:00;05:15;12.309,5;5.400,75;903,5
10.11.2023;05:15;05:30;12.448,5;5.664,75;711,75
10.11.2023;05:30;05:45;12.809,25;6.015,75;484,75
10.11.2023;05:45;06:00;13.197,25;6.419,5;357,75
10.11.2023;06:00;06:15;13.920,75;7.025;485,75
10.11.2023;06:15;06:30;14.436,75;7.581,75;279,75
10.11.2023;06:30;06:45;14.804;7.982,25;162,25
10.11.2023;06:45;07:00;15.225;8.404,75;63
10.11.2023;07:00;07:15;15.728,25;8.948,25;55,25
10.11.2023;07:15;07:30;15.938,5;9.181,5;33,75
10.11.2023;07:30;07:45;16.066,75;9.345,25;5
10.11.2023;07:45;08:00;16.275,75;9.626,75;2,25
10.11.2023;08:00;08:15;16.457;9.745,75;2
10.11.2023;08:15;08:30;16.489,75;9.654,75;2
10.11.2023;08:30;08:45;16.549,25;9.643,5;2
10.11.2023;08:45;09:00;16.530,75;9.523,25;2,25
10.11.2023;09:00;09:15;16.430,5;9.216;2
10.11.2023;09:15;09:30;16.531,75;9.119,75;3,25
10.11.2023;09:30;09:45;16.623,5;8.957;66,75
10.11.2023;09:45;10:00;16.588,5;8.680,5;143
10.11.2023;10:00;10:15;16.714,5;8.607;70,5
10.11.2023;10:15;10:30;16.851,75;8.500,5;98
10.11.2023;10:30;10:45;16.794,5;8.205,5;104,75
10.11.2023;10:45;11:00;16.823,25;8.076,5;242
10.11.2023;11:00;11:15;16.827,5;7.888,75;105,5
10.11.2023;11:15;11:30;16.908,25;7.741;182,25
10.11.2023;11:30;11:45;17.063,75;7.761,25;342,75
10.11.2023;11:45;12:00;16.924,25;7.616,5;409,5
10.11.2023;12:00;12:15;16.799,5;7.344,75;337,75
10.11.2023;12:15;12:30;16.721,5;7.323,5;349,5
10.11.2023;12:30;12:45;16.570,75;7.197,5;331,5
10.11.2023;12:45;13:00;16.532;7.280,25;321
10.11.2023;13:00;13:15;16.379,25;7.250,75;293,75
10.11.2023;13:15;13:30;16.268,25;7.321,25;267,75
10.11.2023;13:30;13:45;16.047,5;7.455;163
10.11.2023;13:45;14:00;15.935;7.648,75;77,75
10.11.2023;14:00;14:15;15.932,75;7.986,25;380,25
10.11.2023;14:15;14:30;15.893,75;8.309,5;99,5
10.11.2023;14:30;14:45;15.826,75;8.693,25;46,5
10.11.2023;14:45;15:00;15.682,5;8.993;28,5
10.11.2023;15:00;15:15;15.729,75;9.450,25;75
10.11.2023;15:15;15:30;15.613,25;9.655;105,75
10.11.2023;15:30;15:45;15.592;10.099,25;49,25
10.11.2023;15:45;16:00;15.590;10.481,25;7,5
